Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4017","Vitamin A supply (retinol equivalents)","2018","2018","6206","Value","μg/cap/d","147","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4017","Vitamin A supply (retinol equivalents)","2019","2019","6206","Value","μg/cap/d","133","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4017","Vitamin A supply (retinol equivalents)","2020","2020","6206","Value","μg/cap/d","133","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4017","Vitamin A supply (retinol equivalents)","2021","2021","6206","Value","μg/cap/d","140","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2010","2010","6206","Value","μg/cap/d","181","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2011","2011","6206","Value","μg/cap/d","182","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2012","2012","6206","Value","μg/cap/d","191","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2013","2013","6206","Value","μg/cap/d","186","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2014","2014","6206","Value","μg/cap/d","169","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2015","2015","6206","Value","μg/cap/d","161","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2016","2016","6206","Value","μg/cap/d","153","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2017","2017","6206","Value","μg/cap/d","120","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2018","2018","6206","Value","μg/cap/d","140","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2019","2019","6206","Value","μg/cap/d","128","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2020","2020","6206","Value","μg/cap/d","127","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4018","Vitamin A supply (retinol activity equivalents)","2021","2021","6206","Value","μg/cap/d","135","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2010","2010","6209","Value","mg/cap/d","589","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2011","2011","6209","Value","mg/cap/d","599","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2012","2012","6209","Value","mg/cap/d","624","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2013","2013","6209","Value","mg/cap/d","606","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2014","2014","6209","Value","mg/cap/d","546","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2015","2015","6209","Value","mg/cap/d","520","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2016","2016","6209","Value","mg/cap/d","499","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2017","2017","6209","Value","mg/cap/d","394","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2018","2018","6209","Value","mg/cap/d","475","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2019","2019","6209","Value","mg/cap/d","415","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2020","2020","6209","Value","mg/cap/d","420","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4009","Calcium supply","2021","2021","6209","Value","mg/cap/d","483","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2010","2010","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2011","2011","6209","Value","mg/cap/d","0.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2012","2012","6209","Value","mg/cap/d","0.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2013","2013","6209","Value","mg/cap/d","0.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2014","2014","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2015","2015","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2016","2016","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2017","2017","6209","Value","mg/cap/d","0.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2018","2018","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2019","2019","6209","Value","mg/cap/d","0.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2020","2020","6209","Value","mg/cap/d","0.3","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4010","Iron supply","2021","2021","6209","Value","mg/cap/d","0.4","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2010","2010","6209","Value","mg/cap/d","1.88","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2011","2011","6209","Value","mg/cap/d","1.91","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2012","2012","6209","Value","mg/cap/d","2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2013","2013","6209","Value","mg/cap/d","1.93","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2014","2014","6209","Value","mg/cap/d","1.74","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2015","2015","6209","Value","mg/cap/d","1.65","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2016","2016","6209","Value","mg/cap/d","1.59","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2017","2017","6209","Value","mg/cap/d","1.26","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2018","2018","6209","Value","mg/cap/d","1.51","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2019","2019","6209","Value","mg/cap/d","1.32","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2020","2020","6209","Value","mg/cap/d","1.35","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4015","Zinc supply","2021","2021","6209","Value","mg/cap/d","1.61","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG4","Milk and milk products","4011","Magnesium supply","2010","2010","6209","Value","mg/cap/d","53","E","Estimated value",""
